"","orden","id.x","dominant_topic","topic_perc_contrib","keywords","text","topic","id.y","organizacion","reg_id","cod_com_ine","rango_edades_id","cantidad_participantes","contexto_id"
"90",97,89,3,0.379700005054474,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['adulto', 'fomentar', 'ninos_a', 'traves', 'actividad', 'puedan_expresar', 'sentimiento', 'opinión']","Mayor asistencia a Diálogos/Cabildos",105,"programa chile crece contigo ilustre municipalidad de santo domingo",5,5606,"6 a 9",19,"Establecimiento Educacional"
"91",98,90,8,0.735300004482269,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['realizacion', 'jornada', 'periodica', 'dialogo', 'ninos_nina', 'adolescente', 'joven', 'seguir', 'profundizar', 'tematica', 'afecta']","Mayor participación en instancias de diálogo",106,"escuela blas cuevas escuela república del salvador  taller de acción comunitaria",5,5101,"Todos",120,"Establecimiento Educacional"
"92",99,91,7,0.376700013875961,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['ninos_nina', 'comprometer', 'respetar', 'animal']","Compromiso de obtener mejores notas",107,"jardín infantil leliantu",8,8305,"4 a 5",11,"Establecimiento Educacional"
"93",100,92,5,0.457800000905991,"adulto, cambio, marcha, mejorar, ano, ir, nuevo, colegio, tiempo, acuerdo","['invitara', 'participar', 'elaboracion', 'pladeco']","Mejorar en el colegio",108,"consejo consultivo nna",13,13113,"Todos",11,"Consejo Consultivo"
"94",101,93,5,0.358599990606308,"adulto, cambio, marcha, mejorar, ano, ir, nuevo, colegio, tiempo, acuerdo","['buscar', 'mayor', 'instancia', 'dialogo', 'mejorar', 'entorno']","Mejorar en el colegio",109,"escuela fernando santivan",14,14202,"6 a 9",10,"Establecimiento Educacional"
"95",102,94,1,0.260899990797043,"cuidar, comunidad, reciclar, pelear, planet, violencia, expresar, futuro, cumplir, dar_conocer","['cumplir', 'respeto']","Cuidar la convivencia",110,"escuela fernando santivan",14,14202,"10 a 13",9,"Establecimiento Educacional"
"96",103,95,3,0.184300005435944,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['seguir', 'trabajar', 'contar', 'espacio', 'facilitado', 'opd', 'respecto', 'tematica', 'senalada', 'inter']","Mayor asistencia a Diálogos/Cabildos",111,"consejo consultivo nna",13,13113,"Todos",28,"Consejo Consultivo"
"97",104,96,4,0.612100005149841,"ayudar, persona, opinion, estudiar, dar, siempre, companero, opinión, discriminar, respeto","['dar', 'siempre', 'opinion', 'respeto']","Ayudar y respetar a los compañeros",112,"escuela fernando santivan",14,14101,"10 a 13",8,"Establecimiento Educacional"
"98",105,97,0,0.361000001430511,"comprometer, mejor, trabajo, demanda, respetuoso, escuela, asi, subir, ninos_nina, continuar","['incluir', 'actividad', 'tipo', 'plan_trabajo', 'proximo', 'ano']","Respeto en la escuela",113,"escuela fernando santivan",14,14202,"10 a 13",8,"Establecimiento Educacional"
"99",106,98,1,0.260899990797043,"cuidar, comunidad, reciclar, pelear, planet, violencia, expresar, futuro, cumplir, dar_conocer","['expresar', 'respeto']","Cuidar la convivencia",114,"escuela fernando santivan",14,14101,"10 a 13",8,"Establecimiento Educacional"
"100",107,99,5,0.579900026321411,"adulto, cambio, marcha, mejorar, ano, ir, nuevo, colegio, tiempo, acuerdo","['integracion', 'territorial', 'discusion', 'tema', 'relacionado', 'ninez']","Mejorar en el colegio",115,"consejo consultivo magallanes",12,12101,"Todos",16,"Consejo Consultivo"
"101",108,100,2,0.525600016117096,"espacio, participacion, mayor, mantener, generar, joven, calle, evitar, ambito, publico","['espacio', 'encontrar', 'dialogar', 'nino', 'joven']","Mayor incidencia en el ambito público",116,"oficina local de la niñez municipalidad de requínoa",6,6116,"14 a 18",10,"Oficina Local de la Niñez"
"102",109,101,8,0.312700003385544,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['generar', 'espacio', 'entregar', 'opinion', 'participar', 'conocer', 'mas', 'nino', 'buena', 'idea']","Mayor participación en instancias de diálogo",117,"oficina local de la niñez municipalidad de requínoa",6,6116,"10 a 13",6,"Oficina Local de la Niñez"
"103",111,102,8,0.691200017929077,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['seguir', 'avanzar', 'reforzar', 'interés', 'mencionado', 'ninos_nina', 'cultivar', 'cuidado', 'comunida']","Mayor participación en instancias de diálogo",119,"jardín tesoros de la tierra",4,4302,"4 a 5",11,"Establecimiento Educacional"
"104",112,103,8,0.333299994468689,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['institución', 'generar', 'instancia', 'resultado']","Mayor participación en instancias de diálogo",120,"oficina de protección de derechos chiguayante",8,8103,"Todos",100,"Oficina de Protección de Derechos"
"105",113,104,8,0.437900006771088,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['generar', 'mas', 'instancia', 'participacion', 'ninos_nina', 'adolescente']","Mayor participación en instancias de diálogo",121,"consejo consultivo infancia y adolescencia",4,4304,"14 a 18",11,"Consejo Consultivo"
"106",114,105,9,0.519800007343292,"educacion, pais, botar_basura, medio_ambiente, respecto, informar, lugar, informacion, campana, igualdad","['revisar', 'analizar', 'mas', 'frecuentemente', 'situacion', 'pais', 'afectar']","Cuidar el medio ambiente",122,"centro semicerrado concepción",8,8101,"14 a 18",2,"Programa Sename"
"107",115,106,9,0.441100001335144,"educacion, pais, botar_basura, medio_ambiente, respecto, informar, lugar, informacion, campana, igualdad","['propuesta', 'planteado']","Cuidar el medio ambiente",123,"grupo scout rucamanqui tropa dos",6,6101,"10 a 13",8,"Otro"
"108",117,107,3,0.700100004673004,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['llevar', 'actividad', 'zona', 'menos', 'accesibl', 'comuna']","Mayor asistencia a Diálogos/Cabildos",125,"opd olmue",5,5803,"10 a 13",12,"Otro"
"109",118,108,3,0.482100009918213,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['mejorar', 'trato', 'profesor', 'clase']","Mayor asistencia a Diálogos/Cabildos",126,"liceo polivalente sara braun",12,12101,"14 a 18",27,"Establecimiento Educacional"
"110",119,109,9,0.468199998140335,"educacion, pais, botar_basura, medio_ambiente, respecto, informar, lugar, informacion, campana, igualdad","['continuar', 'trabajar', 'junto', 'area', 'promocion', 'difusion']","Cuidar el medio ambiente",127,"opd tierna infnacia",6,6307,"4 a 5",12,"Establecimiento Educacional"
"111",120,110,1,0.617699980735779,"cuidar, comunidad, reciclar, pelear, planet, violencia, expresar, futuro, cumplir, dar_conocer","['parte', 'importante', 'actividad', 'común', 'relacion', 'proceso', 'deliberativo', 'tomar', 'cuenta', 'punto', 'vista', 'adolescente']","Cuidar la convivencia",128,"opd molina",7,7304,"14 a 18",15,"Oficina de Protección de Derechos"
"112",121,111,6,0.541599988937378,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['seguir', 'movilizado', 'recobrar', 'tejido', 'social']","Compartir y conversar con la familia y la gente",129,"consejo consultivo nnj san felipe  opd san felipe",5,5701,"14 a 18",40,"Consejo Consultivo"
"113",122,112,1,0.484600007534027,"cuidar, comunidad, reciclar, pelear, planet, violencia, expresar, futuro, cumplir, dar_conocer","['comenzar', 'llevar', 'cabo', 'propuesta', 'generado', 'reunión', 'anterior', 'integrar', 'reunión', 'futuro']","Cuidar la convivencia",130,"opd",5,5604,"Todos",8,"Consejo Consultivo"
"114",123,113,1,0.395300000905991,"cuidar, comunidad, reciclar, pelear, planet, violencia, expresar, futuro, cumplir, dar_conocer","['seguir', 'generar', 'espacio', 'conversacion', 'tematica', 'inter', 'localidad', 'dialogo', 'trabajar', 'solo', 'tema', 'asi', 'adquirir', 'mas', 'conocimiento', 'referente', 'dialogue']","Cuidar la convivencia",131,"opd la higuera",4,4104,"10 a 13",8,"Oficina de Protección de Derechos"
"115",124,114,8,0.522000014781952,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['realizar', 'mas', 'cabildo', 'participar', 'toma', 'decisión', 'aprendizaje']","Mayor participación en instancias de diálogo",132,"jardin infantil tte luis cruz martinez",13,13501,"4 a 5",13,"Establecimiento Educacional"
"116",125,115,8,0.688399970531464,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['contemplar', 'actividad', 'recreativa', 'periodo', 'estival', 'aprovechar', 'parque', 'quedar', 'cercano', 'sector', 'realizar', 'dialogo']","Mayor participación en instancias de diálogo",133,"junta de vecinos",9,9111,"6 a 9",12,"Oficina Local de la Niñez"
"117",126,116,8,0.554000020027161,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['informar', 'participar', 'dialogo']","Mayor participación en instancias de diálogo",134,"oficina de protección de derechos de infancia talca y seremi de desarrollo social maule",7,7101,"10 a 13",47,"Establecimiento Educacional"
"118",127,117,6,0.47350001335144,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['plantar_arboles', 'planta']","Compartir y conversar con la familia y la gente",135,"jardín infantil jerónimo godoy villanueva",4,4105,"4 a 5",10,"Establecimiento Educacional"
"119",128,118,3,0.381399989128113,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['nna', 'actividad', 'ciudadanio', 'actualidad', 'social']","Mayor asistencia a Diálogos/Cabildos",136,"opd",5,5303,"10 a 13",10,"Consejo Consultivo"
"120",129,119,9,0.438199996948242,"educacion, pais, botar_basura, medio_ambiente, respecto, informar, lugar, informacion, campana, igualdad","['situacion', 'pais']","Cuidar el medio ambiente",137,"programa de medidas cautelares ambulatorias ciudad del niño llanquihue y palena",10,10101,"14 a 18",3,"Programa Sename"
"121",130,120,1,0.401399999856949,"cuidar, comunidad, reciclar, pelear, planet, violencia, expresar, futuro, cumplir, dar_conocer","['continuar', 'realizar', 'dialogo', 'comunidad', 'educativ']","Cuidar la convivencia",138,"jardin infantil vallecitos de aysen",11,11101,"4 a 5",8,"Oficina de Protección de Derechos"
"122",131,121,4,0.547800004482269,"ayudar, persona, opinion, estudiar, dar, siempre, companero, opinión, discriminar, respeto","['amable', 'resto', 'persona']","Ayudar y respetar a los compañeros",139,"chile crece contigo",8,8202,"10 a 13",24,"Establecimiento Educacional"
"123",132,122,3,0.360300004482269,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['formar', 'parte', 'instancia', 'realizacion', 'cabildo', 'votación', 'traves', 'puedan_expresar', 'opinión']","Mayor asistencia a Diálogos/Cabildos",140,"psa llanquihue y palena fundación ciudad del niño",10,10101,"14 a 18",5,"Programa Sename"
"124",133,123,1,0.383100003004074,"cuidar, comunidad, reciclar, pelear, planet, violencia, expresar, futuro, cumplir, dar_conocer","['violencia', 'abuso', 'autoridad']","Cuidar la convivencia",141,"opd quillota",5,5501,"Todos",10,"Establecimiento Educacional"
"125",134,124,6,0.274699985980987,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['marchar', 'derecho']","Compartir y conversar con la familia y la gente",142,"opd quillota",5,5501,"14 a 18",2,"Establecimiento Educacional"
"126",135,125,8,0.680599987506866,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['generar', 'tipo', 'instancia', 'dar_conocer', 'estudiante', 'oferta', 'programatico', 'junaeb', 'acceder', 'modo', 'ocurrir', 'realizar', 'postulacion', 'beneficio', 'desconocimiento', 'fecha', 'plazo', 'requisito']","Mayor participación en instancias de diálogo",143,"instituto ignacio carrera pinto junaeb",6,6117,"14 a 18",30,"Establecimiento Educacional"
"127",136,126,7,0.221900001168251,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['siempre', 'informar', 'suceder']","Compromiso de obtener mejores notas",144,"villa la colina",3,3101,"10 a 13",7,"Otro"
"128",138,127,8,0.554899990558624,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['ver', 'television', 'mentir']","Mayor participación en instancias de diálogo",146,"opd penco",8,8107,"6 a 9",8,"Oficina de Protección de Derechos"
"129",140,128,7,0.228200003504753,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['entregar', 'marzo', 'plan', 'accion', 'actividad', 'concreto', 'enfocado', 'requerido']","Compromiso de obtener mejores notas",148,"opd san clemente",7,7109,"Todos",14,"Consejo Consultivo"
"130",143,129,4,0.286300003528595,"ayudar, persona, opinion, estudiar, dar, siempre, companero, opinión, discriminar, respeto","['motivo', 'nina', 'continuar', 'involucrar', 'tipo', 'iniciativa', 'forma', 'ejercer', 'derecho', 'participar', 'dar', 'opinion']","Ayudar y respetar a los compañeros",151,"chile crece daem opd",5,5301,"6 a 9",5,"Establecimiento Educacional"
"131",145,130,5,0.421299993991852,"adulto, cambio, marcha, mejorar, ano, ir, nuevo, colegio, tiempo, acuerdo","['seguir_realizar', 'dialogo', 'infantil', 'lograr', 'vinculante', 'politica', 'publica']","Mejorar en el colegio",153,"fortalecimiento municipal chcc",11,11101,"4 a 5",8,"Establecimiento Educacional"
"132",146,131,0,0.374700009822846,"comprometer, mejor, trabajo, demanda, respetuoso, escuela, asi, subir, ninos_nina, continuar","['fortalecer', 'periodo', 'trabajo', 'territorial', 'sector', 'enfocado', 'demanda', 'levantar', 'ele', 'dialogo', 'participativo']","Respeto en la escuela",154,"opd freirina",3,3303,"6 a 9",46,"Oficina de Protección de Derechos"
"133",147,132,9,0.521899998188019,"educacion, pais, botar_basura, medio_ambiente, respecto, informar, lugar, informacion, campana, igualdad","['respecto', 'acontecimiento', 'social']","Cuidar el medio ambiente",155,"corporación llequén",8,8301,"14 a 18",9,"Programa Sename"
"134",148,133,5,0.416200011968613,"adulto, cambio, marcha, mejorar, ano, ir, nuevo, colegio, tiempo, acuerdo","['realizar', 'encuentro', 'nna', 'educacional', 'unificar', 'criterio', 'promover', 'generar', 'cambio', 'vision', 'nivel', 'comunal', 'nacional']","Mejorar en el colegio",156,"opd vichuquén",7,7309,"10 a 13",10,"Consejo Consultivo"
"135",150,134,8,0.253100007772446,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['desarrollar', 'jornada', 'opinion', 'ninos_nina', 'comuna']","Mayor participación en instancias de diálogo",158,"proyecto hepi crianza",5,5601,"4 a 5",14,"Otro"
"136",151,135,3,0.229399994015694,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['particip', 'proceso', 'social']","Mayor asistencia a Diálogos/Cabildos",159,"sename",13,13120,"6 a 9",10,"Consejo Consultivo"
"137",152,136,2,0.400700002908707,"espacio, participacion, mayor, mantener, generar, joven, calle, evitar, ambito, publico","['joven', 'comprometer', 'pacifico', 'recurrir', 'violencia']","Mayor incidencia en el ambito público",160,"mision evangelica san pablo de chile pla biobio",8,8301,"14 a 18",6,"Programa Sename"
"138",153,137,2,0.400700002908707,"espacio, participacion, mayor, mantener, generar, joven, calle, evitar, ambito, publico","['joven', 'comprometer', 'pacifico', 'recurrir', 'violencia']","Mayor incidencia en el ambito público",161,"corporación misión evangélica san pablo de chile programa de medidas cautelares we newen",8,8301,"14 a 18",6,"Programa Sename"
"139",154,138,6,0.479400008916855,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['nina', 'nino', 'proponer', 'seguir_luchando', 'igualdad', 'educacion', 'unico', 'forma', 'mejorar', 'calidad_vida', 'futuro', 'destacar', 'reiterado', 'ocasión', 'importancia', 'educar']","Compartir y conversar con la familia y la gente",162,"municipalidad de quillota",5,5501,"10 a 13",10,"Otro"
"140",155,139,2,0.400700002908707,"espacio, participacion, mayor, mantener, generar, joven, calle, evitar, ambito, publico","['joven', 'comprometer', 'pacifico', 'recurrir', 'violencia']","Mayor incidencia en el ambito público",163,"misión evangélica san pablo de chile programa libertad asistida especial",8,8301,"14 a 18",6,"Programa Sename"
"141",156,140,1,0.42960000038147,"cuidar, comunidad, reciclar, pelear, planet, violencia, expresar, futuro, cumplir, dar_conocer","['programa', 'ejecutant', 'adquirio', 'compromiso', 'dar_conocer', 'escuchar_voz', 'nna']","Cuidar la convivencia",164,"red de protección social santa maría y opd santa maría",5,5706,"10 a 13",44,"Establecimiento Educacional"
